MerchantID,MerchantName,Location,TransactionID,Category,TransactionAmount,AnomalyScore,Timestamp
2484.0,Merchant 2484,Location 2484,854.0,Other,32.49797872,0.194696049,05-02-2022 13:00
2485.0,Merchant 2485,Location 2485,,,,,
2486.0,Merchant 2486,Location 2486,597.0,Food,24.23981157,0.003313462,25-01-2022 20:00
2486.0,Merchant 2486,Location 2486,694.0,Online,80.04805231,0.680702451,29-01-2022 21:00
2486.0,Merchant 2486,Location 2486,938.0,Travel,56.52607726,0.662685734,09-02-2022 01:00
2487.0,Merchant 2487,Location 2487,71.0,Online,64.24073572,0.55214393,03-01-2022 22:00
2488.0,Merchant 2488,Location 2488,,,,,
2489.0,Merchant 2489,Location 2489,534.0,Other,21.9683765,0.264070039,23-01-2022 05:00
2489.0,Merchant 2489,Location 2489,601.0,Retail,83.12195364,0.018794412,26-01-2022 00:00
2489.0,Merchant 2489,Location 2489,701.0,Online,61.3052632,0.198231003,30-01-2022 04:00
2490.0,Merchant 2490,Location 2490,814.0,Retail,91.02483757,0.415342633,03-02-2022 21:00
2491.0,Merchant 2491,Location 2491,279.0,Food,87.47329708,0.612971594,12-01-2022 14:00
2491.0,Merchant 2491,Location 2491,617.0,Food,97.42511636,0.570423907,26-01-2022 16:00
2492.0,Merchant 2492,Location 2492,289.0,Food,51.13891597,0.757282917,13-01-2022 00:00
2493.0,Merchant 2493,Location 2493,8.0,Travel,17.85587786,0.780534207,01-01-2022 07:00
2493.0,Merchant 2493,Location 2493,112.0,Other,21.31013276,0.290569093,05-01-2022 15:00
2493.0,Merchant 2493,Location 2493,206.0,Travel,45.34907935,0.386784865,09-01-2022 13:00
2494.0,Merchant 2494,Location 2494,,,,,
2495.0,Merchant 2495,Location 2495,72.0,Online,53.91674222,0.161772859,03-01-2022 23:00
2496.0,Merchant 2496,Location 2496,641.0,Travel,46.04417198,0.961552095,27-01-2022 16:00
2497.0,Merchant 2497,Location 2497,375.0,Retail,49.65467894,0.400621127,16-01-2022 14:00
2497.0,Merchant 2497,Location 2497,877.0,Online,62.53923952,0.139405742,06-02-2022 12:00
2498.0,Merchant 2498,Location 2498,,,,,
2499.0,Merchant 2499,Location 2499,535.0,Online,76.8709377,0.272199092,23-01-2022 06:00
2499.0,Merchant 2499,Location 2499,935.0,Retail,44.21692274,0.543714082,08-02-2022 22:00
2500.0,Merchant 2500,Location 2500,757.0,Travel,66.03157019,0.295708823,01-02-2022 12:00
2500.0,Merchant 2500,Location 2500,759.0,Travel,46.71527786,0.049006419,01-02-2022 14:00
2501.0,Merchant 2501,Location 2501,562.0,Other,80.73234233,0.261152021,24-01-2022 09:00
2501.0,Merchant 2501,Location 2501,676.0,Food,86.20317959,0.799593791,29-01-2022 03:00
2502.0,Merchant 2502,Location 2502,,,,,
2503.0,Merchant 2503,Location 2503,737.0,Travel,53.02585061,0.287422654,31-01-2022 16:00
2504.0,Merchant 2504,Location 2504,147.0,Travel,93.62801307,0.590782562,07-01-2022 02:00
2504.0,Merchant 2504,Location 2504,932.0,Travel,24.65936999,0.780380391,08-02-2022 19:00
2505.0,Merchant 2505,Location 2505,,,,,
2506.0,Merchant 2506,Location 2506,315.0,Travel,26.08556185,0.736441633,14-01-2022 02:00
2507.0,Merchant 2507,Location 2507,116.0,Food,84.66984069,0.430910008,05-01-2022 19:00
2507.0,Merchant 2507,Location 2507,184.0,Retail,70.84194087,0.934526599,08-01-2022 15:00
2508.0,Merchant 2508,Location 2508,109.0,Food,66.5143718,0.782427746,05-01-2022 12:00
2509.0,Merchant 2509,Location 2509,263.0,Food,11.86341116,0.217542641,11-01-2022 22:00
2510.0,Merchant 2510,Location 2510,278.0,Other,62.47164635,0.652001606,12-01-2022 13:00
2511.0,Merchant 2511,Location 2511,134.0,Food,81.10453304,0.675284476,06-01-2022 13:00
2511.0,Merchant 2511,Location 2511,675.0,Other,76.00299891,0.953421536,29-01-2022 02:00
2512.0,Merchant 2512,Location 2512,,,,,
2513.0,Merchant 2513,Location 2513,,,,,
2514.0,Merchant 2514,Location 2514,153.0,Online,23.84789058,0.860893974,07-01-2022 08:00
2514.0,Merchant 2514,Location 2514,170.0,Other,96.14624651,0.429770566,08-01-2022 01:00
2515.0,Merchant 2515,Location 2515,548.0,Retail,76.12515769,0.413530827,23-01-2022 19:00
2516.0,Merchant 2516,Location 2516,,,,,
2517.0,Merchant 2517,Location 2517,928.0,Online,19.23633855,0.24325745,08-02-2022 15:00
2518.0,Merchant 2518,Location 2518,42.0,Retail,39.31008129,0.21494584,02-01-2022 17:00
2519.0,Merchant 2519,Location 2519,474.0,Food,42.84596372,0.219192444,20-01-2022 17:00
2520.0,Merchant 2520,Location 2520,686.0,Food,39.93259736,0.012703006,29-01-2022 13:00
2521.0,Merchant 2521,Location 2521,916.0,Other,48.3229718,0.452892235,08-02-2022 03:00
2522.0,Merchant 2522,Location 2522,924.0,Retail,52.90673465,0.310580017,08-02-2022 11:00
2523.0,Merchant 2523,Location 2523,,,,,
2524.0,Merchant 2524,Location 2524,829.0,Travel,50.96274369,0.838278033,04-02-2022 12:00
2525.0,Merchant 2525,Location 2525,,,,,
2526.0,Merchant 2526,Location 2526,657.0,Retail,98.11179384,0.580527475,28-01-2022 08:00
2527.0,Merchant 2527,Location 2527,,,,,
2528.0,Merchant 2528,Location 2528,186.0,Online,10.97606379,0.088722489,08-01-2022 17:00
2529.0,Merchant 2529,Location 2529,644.0,Other,80.15488067,0.789119433,27-01-2022 19:00
2529.0,Merchant 2529,Location 2529,674.0,Travel,50.89156219,0.179418118,29-01-2022 01:00
2530.0,Merchant 2530,Location 2530,800.0,Food,69.1624057,0.966824828,03-02-2022 07:00
2530.0,Merchant 2530,Location 2530,943.0,Retail,53.34806403,0.903843131,09-02-2022 06:00
2531.0,Merchant 2531,Location 2531,,,,,
2532.0,Merchant 2532,Location 2532,,,,,
2533.0,Merchant 2533,Location 2533,216.0,Retail,33.34697459,0.04985836,09-01-2022 23:00
2533.0,Merchant 2533,Location 2533,369.0,Online,20.70202871,0.914123002,16-01-2022 08:00
2533.0,Merchant 2533,Location 2533,423.0,Other,82.32764565,0.961506974,18-01-2022 14:00
2533.0,Merchant 2533,Location 2533,467.0,Other,13.27245074,0.810712768,20-01-2022 10:00
2534.0,Merchant 2534,Location 2534,86.0,Retail,30.12257415,0.661917047,04-01-2022 13:00
2534.0,Merchant 2534,Location 2534,360.0,Online,16.47168996,0.203170173,15-01-2022 23:00
2535.0,Merchant 2535,Location 2535,,,,,
2536.0,Merchant 2536,Location 2536,214.0,Travel,76.76865856,0.116863115,09-01-2022 21:00
2537.0,Merchant 2537,Location 2537,,,,,
2538.0,Merchant 2538,Location 2538,536.0,Food,97.24429793,0.918230498,23-01-2022 07:00
2539.0,Merchant 2539,Location 2539,226.0,Food,13.87128183,0.762204859,10-01-2022 09:00
2539.0,Merchant 2539,Location 2539,444.0,Retail,35.90601379,0.819561064,19-01-2022 11:00
2539.0,Merchant 2539,Location 2539,841.0,Food,73.37717496,0.074785523,05-02-2022 00:00
2540.0,Merchant 2540,Location 2540,679.0,Online,19.61528754,0.006563153,29-01-2022 06:00
2541.0,Merchant 2541,Location 2541,956.0,Other,45.13889007,0.105718771,09-02-2022 19:00
2542.0,Merchant 2542,Location 2542,,,,,
2543.0,Merchant 2543,Location 2543,642.0,Food,45.25970332,0.728822952,27-01-2022 17:00
2544.0,Merchant 2544,Location 2544,469.0,Travel,44.70744206,0.772037324,20-01-2022 12:00
2544.0,Merchant 2544,Location 2544,927.0,Online,49.87894111,0.617915351,08-02-2022 14:00
2545.0,Merchant 2545,Location 2545,,,,,
2546.0,Merchant 2546,Location 2546,,,,,
2547.0,Merchant 2547,Location 2547,422.0,Travel,70.78871655,0.009415784,18-01-2022 13:00
2548.0,Merchant 2548,Location 2548,138.0,Online,68.07165652,0.107425556,06-01-2022 17:00
2548.0,Merchant 2548,Location 2548,390.0,Other,93.19802228,0.700929704,17-01-2022 05:00
2549.0,Merchant 2549,Location 2549,,,,,
2550.0,Merchant 2550,Location 2550,,,,,
2551.0,Merchant 2551,Location 2551,,,,,
2552.0,Merchant 2552,Location 2552,81.0,Travel,54.43074954,0.200799196,04-01-2022 08:00
2552.0,Merchant 2552,Location 2552,246.0,Online,99.04387605,0.218778676,11-01-2022 05:00
2553.0,Merchant 2553,Location 2553,280.0,Retail,31.21483132,0.770159801,12-01-2022 15:00
2553.0,Merchant 2553,Location 2553,537.0,Other,44.0797387,0.459526692,23-01-2022 08:00
2553.0,Merchant 2553,Location 2553,786.0,Other,93.71489243,0.265828649,02-02-2022 17:00
2554.0,Merchant 2554,Location 2554,,,,,
2555.0,Merchant 2555,Location 2555,733.0,Travel,15.17089927,0.901224487,31-01-2022 12:00
2556.0,Merchant 2556,Location 2556,,,,,
2557.0,Merchant 2557,Location 2557,621.0,Other,36.53461968,0.373184155,26-01-2022 20:00
2558.0,Merchant 2558,Location 2558,858.0,Food,93.55867375,0.739410943,05-02-2022 17:00
2559.0,Merchant 2559,Location 2559,232.0,Other,14.74896742,0.327913222,10-01-2022 15:00
2559.0,Merchant 2559,Location 2559,566.0,Other,12.94783816,0.45039549,24-01-2022 13:00
2560.0,Merchant 2560,Location 2560,731.0,Food,77.84689921,0.156087862,31-01-2022 10:00
2561.0,Merchant 2561,Location 2561,66.0,Other,16.34857049,0.107290687,03-01-2022 17:00
2562.0,Merchant 2562,Location 2562,370.0,Other,91.15475103,0.112416638,16-01-2022 09:00
2562.0,Merchant 2562,Location 2562,661.0,Retail,35.48129288,0.82090955,28-01-2022 12:00
2563.0,Merchant 2563,Location 2563,,,,,
2564.0,Merchant 2564,Location 2564,414.0,Travel,98.46506213,0.030446939,18-01-2022 05:00
2565.0,Merchant 2565,Location 2565,,,,,
2566.0,Merchant 2566,Location 2566,,,,,
2567.0,Merchant 2567,Location 2567,331.0,Other,34.97478549,0.791993698,14-01-2022 18:00
2568.0,Merchant 2568,Location 2568,945.0,Retail,58.05162091,0.618523947,09-02-2022 08:00
2569.0,Merchant 2569,Location 2569,,,,,
2570.0,Merchant 2570,Location 2570,111.0,Retail,10.62508533,0.686480244,05-01-2022 14:00
2570.0,Merchant 2570,Location 2570,559.0,Food,98.80181671,0.000312921,24-01-2022 06:00
2570.0,Merchant 2570,Location 2570,817.0,Travel,69.66634403,0.330830119,04-02-2022 00:00
2571.0,Merchant 2571,Location 2571,346.0,Food,75.64047375,0.659418957,15-01-2022 09:00
2572.0,Merchant 2572,Location 2572,119.0,Retail,19.52790738,0.852142732,05-01-2022 22:00
2573.0,Merchant 2573,Location 2573,143.0,Online,73.01484256,0.008391558,06-01-2022 22:00
2574.0,Merchant 2574,Location 2574,,,,,
2575.0,Merchant 2575,Location 2575,643.0,Retail,27.72996607,0.388043042,27-01-2022 18:00
2576.0,Merchant 2576,Location 2576,,,,,
2577.0,Merchant 2577,Location 2577,231.0,Online,70.86813432,0.474519703,10-01-2022 14:00
2578.0,Merchant 2578,Location 2578,,,,,
2579.0,Merchant 2579,Location 2579,,,,,
2580.0,Merchant 2580,Location 2580,110.0,Other,57.44211219,0.006331516,05-01-2022 13:00
2581.0,Merchant 2581,Location 2581,951.0,Other,44.9111275,0.371481532,09-02-2022 14:00
2582.0,Merchant 2582,Location 2582,,,,,
2583.0,Merchant 2583,Location 2583,162.0,Retail,93.90980108,0.130345312,07-01-2022 17:00
2583.0,Merchant 2583,Location 2583,498.0,Online,56.83343012,0.199885053,21-01-2022 17:00
2584.0,Merchant 2584,Location 2584,482.0,Food,98.51810619,0.70614023,21-01-2022 01:00
2585.0,Merchant 2585,Location 2585,,,,,
2586.0,Merchant 2586,Location 2586,87.0,Retail,59.06169369,0.708639971,04-01-2022 14:00
2586.0,Merchant 2586,Location 2586,891.0,Retail,11.70444175,0.64918903,07-02-2022 02:00
2587.0,Merchant 2587,Location 2587,990.0,Travel,49.13399218,0.880078252,11-02-2022 05:00
2588.0,Merchant 2588,Location 2588,132.0,Food,27.32178111,0.194431445,06-01-2022 11:00
2589.0,Merchant 2589,Location 2589,,,,,
2590.0,Merchant 2590,Location 2590,825.0,Other,94.09371962,0.832788084,04-02-2022 08:00
2591.0,Merchant 2591,Location 2591,683.0,Retail,86.3821529,0.979956138,29-01-2022 10:00
2591.0,Merchant 2591,Location 2591,702.0,Other,27.04852118,0.642869805,30-01-2022 05:00
2592.0,Merchant 2592,Location 2592,409.0,Retail,34.31179144,0.585258031,18-01-2022 00:00
2592.0,Merchant 2592,Location 2592,713.0,Other,92.23840355,0.744907306,30-01-2022 16:00
2592.0,Merchant 2592,Location 2592,961.0,Other,66.70610473,0.780588311,10-02-2022 00:00
2593.0,Merchant 2593,Location 2593,984.0,Online,34.48950727,0.16939794,10-02-2022 23:00
2594.0,Merchant 2594,Location 2594,,,,,
2595.0,Merchant 2595,Location 2595,,,,,
2596.0,Merchant 2596,Location 2596,41.0,Other,13.15678955,0.319477766,02-01-2022 16:00
2597.0,Merchant 2597,Location 2597,366.0,Other,80.29202974,0.657401533,16-01-2022 05:00
2597.0,Merchant 2597,Location 2597,449.0,Retail,68.9830953,0.876656196,19-01-2022 16:00
2597.0,Merchant 2597,Location 2597,479.0,Food,98.07924918,0.610376945,20-01-2022 22:00
2597.0,Merchant 2597,Location 2597,847.0,Online,81.29798912,0.059333424,05-02-2022 06:00
2598.0,Merchant 2598,Location 2598,155.0,Retail,55.12309146,0.152484889,07-01-2022 10:00
2598.0,Merchant 2598,Location 2598,619.0,Food,96.44332489,0.301136918,26-01-2022 18:00
2599.0,Merchant 2599,Location 2599,,,,,
2600.0,Merchant 2600,Location 2600,95.0,Other,72.28814081,0.635149892,04-01-2022 22:00
2601.0,Merchant 2601,Location 2601,577.0,Other,86.65348345,0.030501432,25-01-2022 00:00
2602.0,Merchant 2602,Location 2602,670.0,Travel,41.42561418,0.925265935,28-01-2022 21:00
2603.0,Merchant 2603,Location 2603,,,,,
2604.0,Merchant 2604,Location 2604,,,,,
2605.0,Merchant 2605,Location 2605,,,,,
2606.0,Merchant 2606,Location 2606,328.0,Food,24.06076457,0.631937553,14-01-2022 15:00
2607.0,Merchant 2607,Location 2607,,,,,
2608.0,Merchant 2608,Location 2608,,,,,
2609.0,Merchant 2609,Location 2609,,,,,
2610.0,Merchant 2610,Location 2610,83.0,Food,70.55336115,0.01487693,04-01-2022 10:00
2610.0,Merchant 2610,Location 2610,949.0,Travel,32.04225946,0.759099107,09-02-2022 12:00
2611.0,Merchant 2611,Location 2611,271.0,Other,10.8310472,0.620899111,12-01-2022 06:00
2611.0,Merchant 2611,Location 2611,983.0,Retail,53.54585895,0.349553022,10-02-2022 22:00
2612.0,Merchant 2612,Location 2612,9.0,Retail,75.6599445,0.010470905,01-01-2022 08:00
2613.0,Merchant 2613,Location 2613,,,,,
2614.0,Merchant 2614,Location 2614,,,,,
2615.0,Merchant 2615,Location 2615,,,,,
2616.0,Merchant 2616,Location 2616,301.0,Retail,97.05791341,0.052527427,13-01-2022 12:00
2616.0,Merchant 2616,Location 2616,492.0,Travel,29.26918586,0.772727554,21-01-2022 11:00
2617.0,Merchant 2617,Location 2617,380.0,Other,20.48763244,0.609594768,16-01-2022 19:00
2618.0,Merchant 2618,Location 2618,205.0,Travel,87.9468388,0.781116511,09-01-2022 12:00
2619.0,Merchant 2619,Location 2619,,,,,
2620.0,Merchant 2620,Location 2620,411.0,Food,61.27777288,0.514473795,18-01-2022 02:00
2621.0,Merchant 2621,Location 2621,758.0,Travel,96.54466296,0.630767719,01-02-2022 13:00
2622.0,Merchant 2622,Location 2622,90.0,Retail,49.16020343,0.000233707,04-01-2022 17:00
2623.0,Merchant 2623,Location 2623,,,,,
2624.0,Merchant 2624,Location 2624,736.0,Travel,60.94435433,0.515591943,31-01-2022 15:00
2624.0,Merchant 2624,Location 2624,811.0,Travel,28.04343569,0.000929961,03-02-2022 18:00
2625.0,Merchant 2625,Location 2625,458.0,Retail,12.81115413,0.931140006,20-01-2022 01:00
2625.0,Merchant 2625,Location 2625,974.0,Online,39.95416555,0.916374892,10-02-2022 13:00
2626.0,Merchant 2626,Location 2626,953.0,Other,75.3537212,0.429079393,09-02-2022 16:00
2627.0,Merchant 2627,Location 2627,257.0,Food,71.33796707,0.555628031,11-01-2022 16:00
2627.0,Merchant 2627,Location 2627,787.0,Food,87.37544393,0.030921041,02-02-2022 18:00
2628.0,Merchant 2628,Location 2628,113.0,Online,31.08965841,0.378773048,05-01-2022 16:00
2629.0,Merchant 2629,Location 2629,471.0,Travel,49.03884567,0.158990974,20-01-2022 14:00
2629.0,Merchant 2629,Location 2629,831.0,Online,62.39898005,0.705840646,04-02-2022 14:00
2629.0,Merchant 2629,Location 2629,999.0,Travel,64.68416731,0.9603636,11-02-2022 14:00
2630.0,Merchant 2630,Location 2630,462.0,Food,44.49468759,0.248708757,20-01-2022 05:00
2631.0,Merchant 2631,Location 2631,703.0,Retail,93.63150423,0.087589794,30-01-2022 06:00
2631.0,Merchant 2631,Location 2631,721.0,Travel,57.99855782,0.389902999,31-01-2022 00:00
2631.0,Merchant 2631,Location 2631,889.0,Retail,31.96482516,0.014121363,07-02-2022 00:00
2631.0,Merchant 2631,Location 2631,907.0,Online,64.32983326,0.677499876,07-02-2022 18:00
2632.0,Merchant 2632,Location 2632,,,,,
2633.0,Merchant 2633,Location 2633,894.0,Retail,74.26828331,0.22904842,07-02-2022 05:00
2634.0,Merchant 2634,Location 2634,,,,,
2635.0,Merchant 2635,Location 2635,384.0,Other,96.63891493,0.379879305,16-01-2022 23:00
2635.0,Merchant 2635,Location 2635,432.0,Retail,15.16343326,0.044166624,18-01-2022 23:00
2635.0,Merchant 2635,Location 2635,778.0,Other,19.03940301,0.182685882,02-02-2022 09:00
2636.0,Merchant 2636,Location 2636,773.0,Food,59.07500762,0.396079716,02-02-2022 04:00
2637.0,Merchant 2637,Location 2637,128.0,Food,83.88838197,0.64870369,06-01-2022 07:00
2637.0,Merchant 2637,Location 2637,606.0,Online,36.05423423,0.710809052,26-01-2022 05:00
2637.0,Merchant 2637,Location 2637,688.0,Travel,39.32062115,0.892815846,29-01-2022 15:00
2638.0,Merchant 2638,Location 2638,10.0,Other,67.93187884,0.02937627,01-01-2022 09:00
2638.0,Merchant 2638,Location 2638,51.0,Retail,28.42012347,0.918156008,03-01-2022 02:00
2638.0,Merchant 2638,Location 2638,417.0,Food,10.05786365,0.627463187,18-01-2022 08:00
2638.0,Merchant 2638,Location 2638,753.0,Food,71.51465911,0.492541901,01-02-2022 08:00
2639.0,Merchant 2639,Location 2639,47.0,Food,64.05504371,0.531697064,02-01-2022 22:00
2639.0,Merchant 2639,Location 2639,137.0,Other,82.18514377,0.166292053,06-01-2022 16:00
2639.0,Merchant 2639,Location 2639,901.0,Travel,41.8341613,0.71679867,07-02-2022 12:00
2640.0,Merchant 2640,Location 2640,16.0,Other,47.62737483,0.45594737,01-01-2022 15:00
2641.0,Merchant 2641,Location 2641,584.0,Online,70.96202153,0.714337052,25-01-2022 07:00
2642.0,Merchant 2642,Location 2642,,,,,
2643.0,Merchant 2643,Location 2643,544.0,Retail,20.29534792,0.476812409,23-01-2022 15:00
2643.0,Merchant 2643,Location 2643,804.0,Online,60.67641343,0.882698778,03-02-2022 11:00
2644.0,Merchant 2644,Location 2644,427.0,Travel,92.36977335,0.221038683,18-01-2022 18:00
2645.0,Merchant 2645,Location 2645,376.0,Food,13.2876421,0.41106932,16-01-2022 15:00
2645.0,Merchant 2645,Location 2645,456.0,Retail,13.35282527,0.031417274,19-01-2022 23:00
2646.0,Merchant 2646,Location 2646,,,,,
2647.0,Merchant 2647,Location 2647,,,,,
2648.0,Merchant 2648,Location 2648,803.0,Other,66.58636377,0.979642139,03-02-2022 10:00
2649.0,Merchant 2649,Location 2649,,,,,
2650.0,Merchant 2650,Location 2650,,,,,
2651.0,Merchant 2651,Location 2651,769.0,Travel,89.52999305,0.43010061,02-02-2022 00:00
2652.0,Merchant 2652,Location 2652,755.0,Online,75.94134511,0.957631359,01-02-2022 10:00
2653.0,Merchant 2653,Location 2653,,,,,
2654.0,Merchant 2654,Location 2654,,,,,
2655.0,Merchant 2655,Location 2655,622.0,Food,32.67471583,0.658901922,26-01-2022 21:00
2655.0,Merchant 2655,Location 2655,893.0,Travel,87.60239268,0.042641379,07-02-2022 04:00
2656.0,Merchant 2656,Location 2656,,,,,
2657.0,Merchant 2657,Location 2657,542.0,Food,77.23851862,0.56851222,23-01-2022 13:00
2658.0,Merchant 2658,Location 2658,767.0,Online,23.27511907,0.744004793,01-02-2022 22:00
2658.0,Merchant 2658,Location 2658,776.0,Other,79.07337824,0.492191297,02-02-2022 07:00
2659.0,Merchant 2659,Location 2659,,,,,
2660.0,Merchant 2660,Location 2660,533.0,Food,36.28961236,0.501620007,23-01-2022 04:00
2660.0,Merchant 2660,Location 2660,890.0,Travel,30.10470386,0.508621714,07-02-2022 01:00
2661.0,Merchant 2661,Location 2661,355.0,Retail,70.79176648,0.596434938,15-01-2022 18:00
2661.0,Merchant 2661,Location 2661,977.0,Travel,15.9104892,0.613371354,10-02-2022 16:00
2662.0,Merchant 2662,Location 2662,,,,,
2663.0,Merchant 2663,Location 2663,487.0,Other,99.78432334,0.73384891,21-01-2022 06:00
2664.0,Merchant 2664,Location 2664,,,,,
2665.0,Merchant 2665,Location 2665,,,,,
2666.0,Merchant 2666,Location 2666,980.0,Travel,36.02125192,0.50726069,10-02-2022 19:00
2667.0,Merchant 2667,Location 2667,,,,,
2668.0,Merchant 2668,Location 2668,618.0,Retail,39.0257062,0.106593029,26-01-2022 17:00
2669.0,Merchant 2669,Location 2669,,,,,
2670.0,Merchant 2670,Location 2670,527.0,Other,99.16801169,0.272629749,22-01-2022 22:00
2671.0,Merchant 2671,Location 2671,183.0,Online,13.29487819,0.966645464,08-01-2022 14:00
2672.0,Merchant 2672,Location 2672,475.0,Other,87.58507249,0.348360108,20-01-2022 18:00
2673.0,Merchant 2673,Location 2673,719.0,Travel,30.43805733,0.356404419,30-01-2022 22:00
2674.0,Merchant 2674,Location 2674,36.0,Retail,55.07489447,0.105618427,02-01-2022 11:00
2675.0,Merchant 2675,Location 2675,438.0,Food,79.49662316,0.600540485,19-01-2022 05:00
2676.0,Merchant 2676,Location 2676,,,,,
2677.0,Merchant 2677,Location 2677,249.0,Online,52.49254177,0.027117354,11-01-2022 08:00
2677.0,Merchant 2677,Location 2677,603.0,Travel,64.63368175,0.641303091,26-01-2022 02:00
2678.0,Merchant 2678,Location 2678,677.0,Food,55.46845281,0.690255539,29-01-2022 04:00
2679.0,Merchant 2679,Location 2679,199.0,Retail,74.8024137,0.354091137,09-01-2022 06:00
2679.0,Merchant 2679,Location 2679,327.0,Other,12.06786954,0.536998781,14-01-2022 14:00
2680.0,Merchant 2680,Location 2680,94.0,Travel,85.86740383,0.460407875,04-01-2022 21:00
2680.0,Merchant 2680,Location 2680,296.0,Travel,12.04860753,0.687992652,13-01-2022 07:00
2681.0,Merchant 2681,Location 2681,268.0,Retail,84.31669593,0.864097225,12-01-2022 03:00
2682.0,Merchant 2682,Location 2682,,,,,
2683.0,Merchant 2683,Location 2683,,,,,
2684.0,Merchant 2684,Location 2684,61.0,Travel,52.22458795,0.381752281,03-01-2022 12:00
2684.0,Merchant 2684,Location 2684,150.0,Other,35.76256758,0.982727037,07-01-2022 05:00
2684.0,Merchant 2684,Location 2684,540.0,Online,22.02946182,0.585180274,23-01-2022 11:00
2685.0,Merchant 2685,Location 2685,724.0,Online,12.40996273,0.577930207,31-01-2022 03:00
2686.0,Merchant 2686,Location 2686,34.0,Retail,74.89233385,0.496141397,02-01-2022 09:00
2687.0,Merchant 2687,Location 2687,229.0,Other,94.06229601,0.258941441,10-01-2022 12:00
2687.0,Merchant 2687,Location 2687,824.0,Retail,16.88891565,0.756291391,04-02-2022 07:00
2687.0,Merchant 2687,Location 2687,917.0,Other,97.59327634,0.866765213,08-02-2022 04:00
2688.0,Merchant 2688,Location 2688,,,,,
2689.0,Merchant 2689,Location 2689,,,,,
2690.0,Merchant 2690,Location 2690,,,,,
2691.0,Merchant 2691,Location 2691,,,,,
2692.0,Merchant 2692,Location 2692,,,,,
2693.0,Merchant 2693,Location 2693,33.0,Other,16.31638922,0.790491985,02-01-2022 08:00
2694.0,Merchant 2694,Location 2694,392.0,Online,93.74254729,0.758218468,17-01-2022 07:00
2694.0,Merchant 2694,Location 2694,909.0,Travel,38.69211116,0.44961668,07-02-2022 20:00
2695.0,Merchant 2695,Location 2695,668.0,Online,73.26826677,0.838570677,28-01-2022 19:00
2696.0,Merchant 2696,Location 2696,,,,,
2697.0,Merchant 2697,Location 2697,351.0,Food,76.11121319,0.625096809,15-01-2022 14:00
2698.0,Merchant 2698,Location 2698,,,,,
2699.0,Merchant 2699,Location 2699,,,,,
2700.0,Merchant 2700,Location 2700,586.0,Travel,75.70566038,0.895843609,25-01-2022 09:00
2701.0,Merchant 2701,Location 2701,1.0,Other,79.41360746,0.686699464,01-01-2022 00:00
2701.0,Merchant 2701,Location 2701,914.0,Other,94.93170387,0.856704244,08-02-2022 01:00
2702.0,Merchant 2702,Location 2702,242.0,Online,69.93087012,0.515765493,11-01-2022 01:00
2703.0,Merchant 2703,Location 2703,303.0,Travel,51.24351029,0.690766946,13-01-2022 14:00
2703.0,Merchant 2703,Location 2703,412.0,Other,94.17463251,0.528464811,18-01-2022 03:00
2704.0,Merchant 2704,Location 2704,,,,,
2705.0,Merchant 2705,Location 2705,275.0,Online,49.11928354,0.732851722,12-01-2022 10:00
2705.0,Merchant 2705,Location 2705,522.0,Food,65.68261892,0.933887484,22-01-2022 17:00
2706.0,Merchant 2706,Location 2706,446.0,Other,86.83637571,0.368642,19-01-2022 13:00
2707.0,Merchant 2707,Location 2707,582.0,Online,66.42840134,0.894359844,25-01-2022 05:00
2708.0,Merchant 2708,Location 2708,424.0,Retail,89.10551387,0.337582128,18-01-2022 15:00
2709.0,Merchant 2709,Location 2709,591.0,Travel,18.78711994,0.97409971,25-01-2022 14:00
2709.0,Merchant 2709,Location 2709,708.0,Retail,99.26625704,0.292263812,30-01-2022 11:00
2710.0,Merchant 2710,Location 2710,,,,,
2711.0,Merchant 2711,Location 2711,168.0,Online,65.07165073,0.839889036,07-01-2022 23:00
2711.0,Merchant 2711,Location 2711,477.0,Travel,24.96992408,0.071467553,20-01-2022 20:00
2712.0,Merchant 2712,Location 2712,868.0,Retail,49.86699032,0.750876042,06-02-2022 03:00
2713.0,Merchant 2713,Location 2713,207.0,Other,49.02599806,0.274110001,09-01-2022 14:00
2713.0,Merchant 2713,Location 2713,282.0,Travel,96.57198893,0.586759535,12-01-2022 17:00
2713.0,Merchant 2713,Location 2713,655.0,Other,68.54113686,0.076675851,28-01-2022 06:00
2714.0,Merchant 2714,Location 2714,281.0,Food,61.90352457,0.717356874,12-01-2022 16:00
2714.0,Merchant 2714,Location 2714,922.0,Other,54.03186092,0.053886102,08-02-2022 09:00
2715.0,Merchant 2715,Location 2715,,,,,
2716.0,Merchant 2716,Location 2716,,,,,
2717.0,Merchant 2717,Location 2717,133.0,Retail,74.31939247,0.050784081,06-01-2022 12:00
2717.0,Merchant 2717,Location 2717,445.0,Retail,55.91742368,0.233789388,19-01-2022 12:00
2718.0,Merchant 2718,Location 2718,,,,,
2719.0,Merchant 2719,Location 2719,,,,,
2720.0,Merchant 2720,Location 2720,,,,,
2721.0,Merchant 2721,Location 2721,277.0,Retail,41.09922894,0.41853926,12-01-2022 12:00
2722.0,Merchant 2722,Location 2722,717.0,Food,96.51324622,0.019512054,30-01-2022 20:00
2723.0,Merchant 2723,Location 2723,,,,,
2724.0,Merchant 2724,Location 2724,,,,,
2725.0,Merchant 2725,Location 2725,,,,,
